行政區別,村里別,投開票所別,號次1,號次2,號次3,號次4,有效票數A（A＝1＋2＋…＋N）,無效票數B,投票數C（C＝A＋B）,已領未投票數D（D＝E－C）,發出票數E（E＝C＋D）,用餘票數F,選舉人數(原領票數)G（G＝E＋F）,投票率H（H＝C÷G）
北屯區,北屯里,001,20,1,155,283,459,2,461,0,461,"1,174","1,635",28.20%,,,,
北屯區,北屯里,002,13,0,140,226,379,1,380,0,380,"1,220","1,600",23.75%,,,,
北屯區,北京里,003,14,3,177,205,399,3,402,0,402,"1,015","1,417",28.37%,,,,
北屯區,北京里,004,8,0,185,262,455,2,457,0,457,"1,130","1,587",28.80%,,,,
北屯區,北興里,005,8,0,158,252,418,5,423,0,423,"1,031","1,454",29.09%,,,,
北屯區,北興里,006,16,2,201,308,527,1,528,0,528,"1,134","1,662",31.77%,,,,
北屯區,三光里,007,21,0,179,269,469,1,470,0,470,"1,100","1,570",29.94%,,,,
北屯區,三光里,008,14,1,151,240,406,1,407,0,407,"1,259","1,666",24.43%,,,,
北屯區,三光里,009,15,0,176,291,482,1,483,0,483,"1,550","2,033",23.76%,,,,
北屯區,三光里,010,24,1,135,261,421,0,421,0,421,"1,050","1,471",28.62%,,,,
北屯區,三和里,011,17,0,156,278,451,1,452,0,452,"1,420","1,872",24.15%,,,,
北屯區,三和里,012,21,0,133,245,399,1,400,0,400,"1,189","1,589",25.17%,,,,
北屯區,三和里,013,11,0,135,245,391,4,395,0,395,723,"1,118",35.33%,,,,
北屯區,三和里,014,7,0,67,157,231,3,234,0,234,681,915,25.57%,,,,
北屯區,東光里,015,24,1,195,241,461,1,462,0,462,"1,059","1,521",30.37%,,,,
北屯區,東光里,016,21,1,224,258,504,2,506,0,506,"1,012","1,518",33.33%,,,,
北屯區,東光里,017,8,0,72,177,257,1,258,0,258,"1,057","1,315",19.62%,,,,
北屯區,水景里,018,5,0,121,170,296,0,296,0,296,"1,415","1,711",17.30%,,,,
北屯區,水景里,019,13,2,174,194,383,4,387,0,387,879,"1,266",30.57%,,,,
北屯區,水景里,020,11,0,195,248,454,3,457,0,457,"1,196","1,653",27.65%,,,,
北屯區,水景里,021,25,3,195,228,451,1,452,0,452,"1,299","1,751",25.81%,,,,
北屯區,水景里,022,23,0,187,207,417,2,419,0,419,"1,139","1,558",26.89%,,,,
北屯區,水景里,023,17,0,171,217,405,4,409,0,409,"1,247","1,656",24.70%,,,,
北屯區,水景里,024,15,0,178,184,377,3,380,0,380,"1,254","1,634",23.26%,,,,
北屯區,水景里,025,12,0,144,189,345,1,346,0,346,906,"1,252",27.64%,,,,
北屯區,軍功里,026,23,2,185,146,356,3,359,0,359,837,"1,196",30.02%,,,,
北屯區,軍功里,027,20,1,118,168,307,3,310,0,310,917,"1,227",25.26%,,,,
北屯區,軍功里,028,18,0,181,224,423,4,427,0,427,"1,134","1,561",27.35%,,,,
北屯區,軍功里,029,11,0,185,187,383,3,386,0,386,"1,011","1,397",27.63%,,,,
北屯區,軍功里,030,20,1,134,170,325,1,326,0,326,975,"1,301",25.06%,,,,
北屯區,軍功里,031,13,0,142,256,411,3,414,0,414,"1,238","1,652",25.06%,,,,
北屯區,軍功里,032,12,0,166,242,420,1,421,0,421,"1,102","1,523",27.64%,,,,
北屯區,軍功里,033,11,1,114,128,254,0,254,0,254,"1,153","1,407",18.05%,,,,
北屯區,和平里,034,27,2,251,265,545,3,548,0,548,"1,432","1,980",27.68%,,,,
北屯區,和平里,035,5,1,218,220,444,2,446,0,446,"1,393","1,839",24.25%,,,,
北屯區,和平里,036,8,2,195,274,479,3,482,0,482,"1,290","1,772",27.20%,,,,
北屯區,和平里,037,5,0,102,175,282,1,283,0,283,"1,784","2,067",13.69%,,,,
北屯區,和平里,038,14,0,222,219,455,4,459,0,459,"1,519","1,978",23.21%,,,,
北屯區,?子里,039,13,0,88,186,287,3,290,0,290,"1,640","1,930",15.03%,,,,
北屯區,?子里,040,9,0,177,197,383,2,385,0,385,976,"1,361",28.29%,,,,
北屯區,?子里,041,18,5,170,232,425,6,431,0,431,"1,365","1,796",24.00%,,,,
北屯區,?子里,042,18,1,127,220,366,1,367,0,367,"1,774","2,141",17.14%,,,,
北屯區,?子里,043,15,1,135,183,334,0,334,0,334,"1,941","2,275",14.68%,,,,
北屯區,民政里,044,4,1,98,123,226,1,227,0,227,738,965,23.52%,,,,
北屯區,東山里,045,32,2,305,269,608,3,611,0,611,"1,373","1,984",30.80%,,,,
北屯區,大坑里,046,12,0,131,106,249,1,250,0,250,763,"1,013",24.68%,,,,
北屯區,大坑里,047,18,0,98,150,266,0,266,0,266,751,"1,017",26.16%,,,,
北屯區,民德里,048,8,2,67,110,187,1,188,0,188,698,886,21.22%,,,,
北屯區,舊社里,049,17,0,144,196,357,1,358,0,358,"1,032","1,390",25.76%,,,,
北屯區,舊社里,050,11,0,138,240,389,3,392,0,392,"1,297","1,689",23.21%,,,,
北屯區,舊社里,051,14,1,107,172,294,1,295,0,295,841,"1,136",25.97%,,,,
北屯區,舊社里,052,13,1,145,224,383,3,386,0,386,"1,020","1,406",27.45%,,,,
北屯區,松茂里,053,16,0,182,217,415,4,419,0,419,"1,084","1,503",27.88%,,,,
北屯區,松茂里,054,26,0,173,301,500,3,503,0,503,"1,254","1,757",28.63%,,,,
北屯區,松茂里,055,11,0,145,296,452,3,455,0,455,"1,232","1,687",26.97%,,,,
北屯區,松強里,056,16,0,179,171,366,0,366,0,366,"1,212","1,578",23.19%,,,,
北屯區,松強里,057,9,0,155,212,376,0,376,0,376,"1,058","1,434",26.22%,,,,
北屯區,松強里,058,13,0,120,173,306,0,306,0,306,"1,271","1,577",19.40%,,,,
北屯區,松強里,059,10,0,95,182,287,0,287,0,287,"1,185","1,472",19.50%,,,,
北屯區,松勇里,060,24,0,219,354,597,6,603,0,603,"1,273","1,876",32.14%,,,,
北屯區,松勇里,061,10,1,200,320,531,3,534,0,534,"1,205","1,739",30.71%,,,,
北屯區,松勇里,062,9,1,98,168,276,2,278,0,278,"1,023","1,301",21.37%,,,,
北屯區,松安里,063,17,1,166,263,447,2,449,0,449,"1,105","1,554",28.89%,,,,
北屯區,松安里,064,27,2,219,220,468,1,469,0,469,980,"1,449",32.37%,,,,
北屯區,松安里,065,16,1,130,252,399,0,399,0,399,"1,221","1,620",24.63%,,,,
北屯區,松和里,066,19,0,132,194,345,3,348,0,348,"1,122","1,470",23.67%,,,,
北屯區,松和里,067,11,0,119,205,335,0,335,0,335,"1,143","1,478",22.67%,,,,
北屯區,松和里,068,16,0,118,241,375,1,376,0,376,"1,228","1,604",23.44%,,,,
北屯區,松和里,069,8,1,111,205,325,0,325,0,325,"1,212","1,537",21.15%,,,,
北屯區,松竹里,070,14,1,141,223,379,0,379,0,379,"1,035","1,414",26.80%,,,,
北屯區,松竹里,071,12,1,164,241,418,0,418,0,418,"1,095","1,513",27.63%,,,,
北屯區,松竹里,072,10,0,184,266,460,2,462,0,462,"1,304","1,766",26.16%,,,,
北屯區,松竹里,073,14,0,90,197,301,4,305,0,305,"1,228","1,533",19.90%,,,,
北屯區,松竹里,074,4,0,130,191,325,5,330,0,330,"1,208","1,538",21.46%,,,,
北屯區,平興里,075,19,1,137,302,459,1,460,0,460,"1,236","1,696",27.12%,,,,
北屯區,平興里,076,14,0,110,195,319,1,320,0,320,"1,236","1,556",20.57%,,,,
北屯區,平興里,077,20,0,119,192,331,0,331,0,331,"1,219","1,550",21.35%,,,,
北屯區,平興里,078,10,2,157,152,321,0,321,0,321,"1,114","1,435",22.37%,,,,
北屯區,平田里,079,13,1,161,228,403,1,404,0,404,"1,194","1,598",25.28%,,,,
北屯區,平田里,080,14,1,227,333,575,4,579,0,579,"1,412","1,991",29.08%,,,,
北屯區,平田里,081,26,4,150,280,460,0,460,0,460,"1,304","1,764",26.08%,,,,
北屯區,平昌里,082,15,3,111,198,327,1,328,1,329,"1,150","1,479",22.18%,,,,
北屯區,平昌里,083,33,2,146,209,390,1,391,0,391,"1,036","1,427",27.40%,,,,
北屯區,平昌里,084,16,1,132,193,342,2,344,0,344,"1,026","1,370",25.11%,,,,
北屯區,平安里,085,23,0,210,263,496,2,498,0,498,"1,326","1,824",27.30%,,,,
北屯區,平安里,086,21,1,202,256,480,5,485,0,485,"1,188","1,673",28.99%,,,,
北屯區,平安里,087,12,0,174,230,416,1,417,0,417,"1,105","1,522",27.40%,,,,
北屯區,平順里,088,9,0,134,211,354,1,355,0,355,"1,088","1,443",24.60%,,,,
北屯區,平順里,089,24,0,207,251,482,1,483,0,483,"1,109","1,592",30.34%,,,,
北屯區,平心里,090,12,0,162,185,359,0,359,0,359,"1,103","1,462",24.56%,,,,
北屯區,平心里,091,14,1,124,228,367,3,370,0,370,"1,341","1,711",21.62%,,,,
北屯區,平心里,092,14,0,137,204,355,2,357,0,357,"1,017","1,374",25.98%,,,,
北屯區,平福里,093,16,0,140,273,429,0,429,0,429,"1,265","1,694",25.32%,,,,
北屯區,平福里,094,26,0,204,356,586,4,590,0,590,"1,236","1,826",32.31%,,,,
北屯區,平德里,095,18,1,209,280,508,2,510,0,510,"1,429","1,939",26.30%,,,,
北屯區,平德里,096,5,1,186,248,440,2,442,0,442,"1,453","1,895",23.32%,,,,
北屯區,平德里,097,17,1,212,280,510,2,512,0,512,"1,590","2,102",24.36%,,,,
北屯區,平和里,098,12,0,128,199,339,0,339,0,339,"1,175","1,514",22.39%,,,,
北屯區,平和里,099,10,0,132,205,347,1,348,0,348,"1,236","1,584",21.97%,,,,
北屯區,平和里,100,18,2,145,202,367,0,367,0,367,"1,299","1,666",22.03%,,,,
北屯區,平陽里,101,15,0,134,199,348,0,348,0,348,"1,278","1,626",21.40%,,,,
北屯區,平陽里,102,10,1,111,184,306,0,306,0,306,"1,067","1,373",22.29%,,,,
北屯區,平陽里,103,16,0,130,216,362,3,365,0,365,"1,243","1,608",22.70%,,,,
北屯區,仁和里,104,19,0,190,266,475,3,478,0,478,"1,480","1,958",24.41%,,,,
北屯區,仁和里,105,15,0,185,348,548,2,550,0,550,"1,425","1,975",27.85%,,,,
北屯區,仁和里,106,11,1,192,232,436,0,436,0,436,"1,282","1,718",25.38%,,,,
北屯區,仁和里,107,12,0,181,179,372,1,373,0,373,"2,519","2,892",12.90%,,,,
北屯區,仁愛里,108,13,1,91,162,267,4,271,0,271,769,"1,040",26.06%,,,,
