"prv_code","city_code","area_code","dept_code","li_code","area_name"
"00","000","00","000","0000","全國"
"63","000","00","000","0000","臺北市"
"65","000","00","000","0000","新北市"
"68","000","00","000","0000","桃園市"
"66","000","00","000","0000","臺中市"
"67","000","00","000","0000","臺南市"
"64","000","00","000","0000","高雄市"
"10","004","00","000","0000","新竹縣"
"10","005","00","000","0000","苗栗縣"
"10","007","00","000","0000","彰化縣"
"10","008","00","000","0000","南投縣"
"10","009","00","000","0000","雲林縣"
"10","010","00","000","0000","嘉義縣"
"10","013","00","000","0000","屏東縣"
"10","002","00","000","0000","宜蘭縣"
"10","015","00","000","0000","花蓮縣"
"10","014","00","000","0000","臺東縣"
"10","016","00","000","0000","澎湖縣"
"10","017","00","000","0000","基隆市"
"10","018","00","000","0000","新竹市"
"10","020","00","000","0000","嘉義市"
"09","020","00","000","0000","金門縣"
"09","007","00","000","0000","連江縣"
"63","000","00","001","0000","松山區"
"63","000","00","002","0000","信義區"
"63","000","00","003","0000","大安區"
"63","000","00","004","0000","中山區"
"63","000","00","005","0000","中正區"
"63","000","00","006","0000","大同區"
"63","000","00","007","0000","萬華區"
"63","000","00","008","0000","文山區"
"63","000","00","009","0000","南港區"
"63","000","00","010","0000","內湖區"
"63","000","00","011","0000","士林區"
"63","000","00","012","0000","北投區"
"65","000","00","001","0000","板橋區"
"65","000","00","002","0000","三重區"
"65","000","00","003","0000","中和區"
"65","000","00","004","0000","永和區"
"65","000","00","005","0000","新莊區"
"65","000","00","006","0000","新店區"
"65","000","00","007","0000","樹林區"
"65","000","00","008","0000","鶯歌區"
"65","000","00","009","0000","三峽區"
"65","000","00","010","0000","淡水區"
"65","000","00","011","0000","汐止區"
"65","000","00","012","0000","瑞芳區"
"65","000","00","013","0000","土城區"
"65","000","00","014","0000","蘆洲區"
"65","000","00","015","0000","五股區"
"65","000","00","016","0000","泰山區"
"65","000","00","017","0000","林口區"
"65","000","00","018","0000","深坑區"
"65","000","00","019","0000","石碇區"
"65","000","00","020","0000","坪林區"
"65","000","00","021","0000","三芝區"
"65","000","00","022","0000","石門區"
"65","000","00","023","0000","八里區"
"65","000","00","024","0000","平溪區"
"65","000","00","025","0000","雙溪區"
"65","000","00","026","0000","貢寮區"
"65","000","00","027","0000","金山區"
"65","000","00","028","0000","萬里區"
"65","000","00","029","0000","烏來區"
"68","000","00","001","0000","桃園區"
"68","000","00","002","0000","中壢區"
"68","000","00","003","0000","大溪區"
"68","000","00","004","0000","楊梅區"
"68","000","00","005","0000","蘆竹區"
"68","000","00","006","0000","大園區"
"68","000","00","007","0000","龜山區"
"68","000","00","008","0000","八德區"
"68","000","00","009","0000","龍潭區"
"68","000","00","010","0000","平鎮區"
"68","000","00","011","0000","新屋區"
"68","000","00","012","0000","觀音區"
"68","000","00","013","0000","復興區"
"66","000","00","001","0000","中區"
"66","000","00","002","0000","東區"
"66","000","00","003","0000","南區"
"66","000","00","004","0000","西區"
"66","000","00","005","0000","北區"
"66","000","00","006","0000","西屯區"
"66","000","00","007","0000","南屯區"
"66","000","00","008","0000","北屯區"
"66","000","00","009","0000","豐原區"
"66","000","00","010","0000","東勢區"
"66","000","00","011","0000","大甲區"
"66","000","00","012","0000","清水區"
"66","000","00","013","0000","沙鹿區"
"66","000","00","014","0000","梧棲區"
"66","000","00","015","0000","后里區"
"66","000","00","016","0000","神岡區"
"66","000","00","017","0000","潭子區"
"66","000","00","018","0000","大雅區"
"66","000","00","019","0000","新社區"
"66","000","00","020","0000","石岡區"
"66","000","00","021","0000","外埔區"
"66","000","00","022","0000","大安區"
"66","000","00","023","0000","烏日區"
"66","000","00","024","0000","大肚區"
"66","000","00","025","0000","龍井區"
"66","000","00","026","0000","霧峰區"
"66","000","00","027","0000","太平區"
"66","000","00","028","0000","大里區"
"66","000","00","029","0000","和平區"
"67","000","00","001","0000","新營區"
"67","000","00","002","0000","鹽水區"
"67","000","00","003","0000","白河區"
"67","000","00","004","0000","柳營區"
"67","000","00","005","0000","後壁區"
"67","000","00","006","0000","東山區"
"67","000","00","007","0000","麻豆區"
"67","000","00","008","0000","下營區"
"67","000","00","009","0000","六甲區"
"67","000","00","010","0000","官田區"
"67","000","00","011","0000","大內區"
"67","000","00","012","0000","佳里區"
"67","000","00","013","0000","學甲區"
"67","000","00","014","0000","西港區"
"67","000","00","015","0000","七股區"
"67","000","00","016","0000","將軍區"
"67","000","00","017","0000","北門區"
"67","000","00","018","0000","新化區"
"67","000","00","019","0000","善化區"
"67","000","00","020","0000","新市區"
"67","000","00","021","0000","安定區"
"67","000","00","022","0000","山上區"
"67","000","00","023","0000","玉井區"
"67","000","00","024","0000","楠西區"
"67","000","00","025","0000","南化區"
"67","000","00","026","0000","左鎮區"
"67","000","00","027","0000","仁德區"
"67","000","00","028","0000","歸仁區"
"67","000","00","029","0000","關廟區"
"67","000","00","030","0000","龍崎區"
"67","000","00","031","0000","永康區"
"67","000","00","032","0000","東區"
"67","000","00","033","0000","南區"
"67","000","00","034","0000","北區"
"67","000","00","035","0000","安南區"
"67","000","00","036","0000","安平區"
"67","000","00","037","0000","中西區"
"64","000","00","001","0000","鹽埕區"
"64","000","00","002","0000","鼓山區"
"64","000","00","003","0000","左營區"
"64","000","00","004","0000","楠梓區"
"64","000","00","005","0000","三民區"
"64","000","00","006","0000","新興區"
"64","000","00","007","0000","前金區"
"64","000","00","008","0000","苓雅區"
"64","000","00","009","0000","前鎮區"
"64","000","00","010","0000","旗津區"
"64","000","00","011","0000","小港區"
"64","000","00","012","0000","鳳山區"
"64","000","00","013","0000","林園區"
"64","000","00","014","0000","大寮區"
"64","000","00","015","0000","大樹區"
"64","000","00","016","0000","大社區"
"64","000","00","017","0000","仁武區"
"64","000","00","018","0000","鳥松區"
"64","000","00","019","0000","岡山區"
"64","000","00","020","0000","橋頭區"
"64","000","00","021","0000","燕巢區"
"64","000","00","022","0000","田寮區"
"64","000","00","023","0000","阿蓮區"
"64","000","00","024","0000","路竹區"
"64","000","00","025","0000","湖內區"
"64","000","00","026","0000","茄萣區"
"64","000","00","027","0000","永安區"
"64","000","00","028","0000","彌陀區"
"64","000","00","029","0000","梓官區"
"64","000","00","030","0000","旗山區"
"64","000","00","031","0000","美濃區"
"64","000","00","032","0000","六龜區"
"64","000","00","033","0000","甲仙區"
"64","000","00","034","0000","杉林區"
"64","000","00","035","0000","內門區"
"64","000","00","036","0000","茂林區"
"64","000","00","037","0000","桃源區"
"64","000","00","038","0000","那瑪夏區"
"10","004","00","001","0000","竹北市"
"10","004","00","002","0000","竹東鎮"
"10","004","00","003","0000","新埔鎮"
"10","004","00","004","0000","關西鎮"
"10","004","00","005","0000","湖口鄉"
"10","004","00","006","0000","新豐鄉"
"10","004","00","007","0000","芎林鄉"
"10","004","00","008","0000","橫山鄉"
"10","004","00","009","0000","北埔鄉"
"10","004","00","010","0000","寶山鄉"
"10","004","00","011","0000","峨眉鄉"
"10","004","00","012","0000","尖石鄉"
"10","004","00","013","0000","五峰鄉"
"10","005","00","001","0000","苗栗市"
"10","005","00","002","0000","苑裡鎮"
"10","005","00","003","0000","通霄鎮"
"10","005","00","004","0000","竹南鎮"
"10","005","00","005","0000","頭份市"
"10","005","00","006","0000","後龍鎮"
"10","005","00","007","0000","卓蘭鎮"
"10","005","00","008","0000","大湖鄉"
"10","005","00","009","0000","公館鄉"
"10","005","00","010","0000","銅鑼鄉"
"10","005","00","011","0000","南庄鄉"
"10","005","00","012","0000","頭屋鄉"
"10","005","00","013","0000","三義鄉"
"10","005","00","014","0000","西湖鄉"
"10","005","00","015","0000","造橋鄉"
"10","005","00","016","0000","三灣鄉"
"10","005","00","017","0000","獅潭鄉"
"10","005","00","018","0000","泰安鄉"
"10","007","00","001","0000","彰化市"
"10","007","00","002","0000","鹿港鎮"
"10","007","00","003","0000","和美鎮"
"10","007","00","004","0000","線西鄉"
"10","007","00","005","0000","伸港鄉"
"10","007","00","006","0000","福興鄉"
"10","007","00","007","0000","秀水鄉"
"10","007","00","008","0000","花壇鄉"
"10","007","00","009","0000","芬園鄉"
"10","007","00","010","0000","員林市"
"10","007","00","011","0000","溪湖鎮"
"10","007","00","012","0000","田中鎮"
"10","007","00","013","0000","大村鄉"
"10","007","00","014","0000","埔鹽鄉"
"10","007","00","015","0000","埔心鄉"
"10","007","00","016","0000","永靖鄉"
"10","007","00","017","0000","社頭鄉"
"10","007","00","018","0000","二水鄉"
"10","007","00","019","0000","北斗鎮"
"10","007","00","020","0000","二林鎮"
"10","007","00","021","0000","田尾鄉"
"10","007","00","022","0000","埤頭鄉"
"10","007","00","023","0000","芳苑鄉"
"10","007","00","024","0000","大城鄉"
"10","007","00","025","0000","竹塘鄉"
"10","007","00","026","0000","溪州鄉"
"10","008","00","001","0000","南投市"
"10","008","00","002","0000","埔里鎮"
"10","008","00","003","0000","草屯鎮"
"10","008","00","004","0000","竹山鎮"
"10","008","00","005","0000","集集鎮"
"10","008","00","006","0000","名間鄉"
"10","008","00","007","0000","鹿谷鄉"
"10","008","00","008","0000","中寮鄉"
"10","008","00","009","0000","魚池鄉"
"10","008","00","010","0000","國姓鄉"
"10","008","00","011","0000","水里鄉"
"10","008","00","012","0000","信義鄉"
"10","008","00","013","0000","仁愛鄉"
"10","009","00","001","0000","斗六市"
"10","009","00","002","0000","斗南鎮"
"10","009","00","003","0000","虎尾鎮"
"10","009","00","004","0000","西螺鎮"
"10","009","00","005","0000","土庫鎮"
"10","009","00","006","0000","北港鎮"
"10","009","00","007","0000","古坑鄉"
"10","009","00","008","0000","大埤鄉"
"10","009","00","009","0000","莿桐鄉"
"10","009","00","010","0000","林內鄉"
"10","009","00","011","0000","二崙鄉"
"10","009","00","012","0000","崙背鄉"
"10","009","00","013","0000","麥寮鄉"
"10","009","00","014","0000","東勢鄉"
"10","009","00","015","0000","褒忠鄉"
"10","009","00","016","0000","臺西鄉"
"10","009","00","017","0000","元長鄉"
"10","009","00","018","0000","四湖鄉"
"10","009","00","019","0000","口湖鄉"
"10","009","00","020","0000","水林鄉"
"10","010","00","001","0000","太保市"
"10","010","00","002","0000","朴子市"
"10","010","00","003","0000","布袋鎮"
"10","010","00","004","0000","大林鎮"
"10","010","00","005","0000","民雄鄉"
"10","010","00","006","0000","溪口鄉"
"10","010","00","007","0000","新港鄉"
"10","010","00","008","0000","六腳鄉"
"10","010","00","009","0000","東石鄉"
"10","010","00","010","0000","義竹鄉"
"10","010","00","011","0000","鹿草鄉"
"10","010","00","012","0000","水上鄉"
"10","010","00","013","0000","中埔鄉"
"10","010","00","014","0000","竹崎鄉"
"10","010","00","015","0000","梅山鄉"
"10","010","00","016","0000","番路鄉"
"10","010","00","017","0000","大埔鄉"
"10","010","00","018","0000","阿里山鄉"
"10","013","00","001","0000","屏東市"
"10","013","00","002","0000","潮州鎮"
"10","013","00","003","0000","東港鎮"
"10","013","00","004","0000","恆春鎮"
"10","013","00","005","0000","萬丹鄉"
"10","013","00","006","0000","長治鄉"
"10","013","00","007","0000","麟洛鄉"
"10","013","00","008","0000","九如鄉"
"10","013","00","009","0000","里港鄉"
"10","013","00","010","0000","鹽埔鄉"
"10","013","00","011","0000","高樹鄉"
"10","013","00","012","0000","萬巒鄉"
"10","013","00","013","0000","內埔鄉"
"10","013","00","014","0000","竹田鄉"
"10","013","00","015","0000","新埤鄉"
"10","013","00","016","0000","枋寮鄉"
"10","013","00","017","0000","新園鄉"
"10","013","00","018","0000","崁頂鄉"
"10","013","00","019","0000","林邊鄉"
"10","013","00","020","0000","南州鄉"
"10","013","00","021","0000","佳冬鄉"
"10","013","00","022","0000","琉球鄉"
"10","013","00","023","0000","車城鄉"
"10","013","00","024","0000","滿州鄉"
"10","013","00","025","0000","枋山鄉"
"10","013","00","026","0000","三地門鄉"
"10","013","00","027","0000","霧臺鄉"
"10","013","00","028","0000","瑪家鄉"
"10","013","00","029","0000","泰武鄉"
"10","013","00","030","0000","來義鄉"
"10","013","00","031","0000","春日鄉"
"10","013","00","032","0000","獅子鄉"
"10","013","00","033","0000","牡丹鄉"
"10","002","00","001","0000","宜蘭市"
"10","002","00","002","0000","羅東鎮"
"10","002","00","003","0000","蘇澳鎮"
"10","002","00","004","0000","頭城鎮"
"10","002","00","005","0000","礁溪鄉"
"10","002","00","006","0000","壯圍鄉"
"10","002","00","007","0000","員山鄉"
"10","002","00","008","0000","冬山鄉"
"10","002","00","009","0000","五結鄉"
"10","002","00","010","0000","三星鄉"
"10","002","00","011","0000","大同鄉"
"10","002","00","012","0000","南澳鄉"
"10","015","00","001","0000","花蓮市"
"10","015","00","002","0000","鳳林鎮"
"10","015","00","003","0000","玉里鎮"
"10","015","00","004","0000","新城鄉"
"10","015","00","005","0000","吉安鄉"
"10","015","00","006","0000","壽豐鄉"
"10","015","00","007","0000","光復鄉"
"10","015","00","008","0000","豐濱鄉"
"10","015","00","009","0000","瑞穗鄉"
"10","015","00","010","0000","富里鄉"
"10","015","00","011","0000","秀林鄉"
"10","015","00","012","0000","萬榮鄉"
"10","015","00","013","0000","卓溪鄉"
"10","014","00","001","0000","臺東市"
"10","014","00","002","0000","成功鎮"
"10","014","00","003","0000","關山鎮"
"10","014","00","004","0000","卑南鄉"
"10","014","00","005","0000","鹿野鄉"
"10","014","00","006","0000","池上鄉"
"10","014","00","007","0000","東河鄉"
"10","014","00","008","0000","長濱鄉"
"10","014","00","009","0000","太麻里鄉"
"10","014","00","010","0000","大武鄉"
"10","014","00","011","0000","綠島鄉"
"10","014","00","012","0000","海端鄉"
"10","014","00","013","0000","延平鄉"
"10","014","00","014","0000","金峰鄉"
"10","014","00","015","0000","達仁鄉"
"10","014","00","016","0000","蘭嶼鄉"
"10","016","00","001","0000","馬公市"
"10","016","00","002","0000","湖西鄉"
"10","016","00","003","0000","白沙鄉"
"10","016","00","004","0000","西嶼鄉"
"10","016","00","005","0000","望安鄉"
"10","016","00","006","0000","七美鄉"
"10","017","00","001","0000","中正區"
"10","017","00","002","0000","七堵區"
"10","017","00","003","0000","暖暖區"
"10","017","00","004","0000","仁愛區"
"10","017","00","005","0000","中山區"
"10","017","00","006","0000","安樂區"
"10","017","00","007","0000","信義區"
"10","018","00","001","0000","東區"
"10","018","00","002","0000","北區"
"10","018","00","003","0000","香山區"
"10","020","00","001","0000","東區"
"10","020","00","002","0000","西區"
"09","020","00","001","0000","金城鎮"
"09","020","00","002","0000","金沙鎮"
"09","020","00","003","0000","金湖鎮"
"09","020","00","004","0000","金寧鄉"
"09","020","00","005","0000","烈嶼鄉"
"09","020","00","006","0000","烏坵鄉"
"09","007","00","001","0000","南竿鄉"
"09","007","00","002","0000","北竿鄉"
"09","007","00","003","0000","莒光鄉"
"09","007","00","004","0000","東引鄉"
"63","000","00","001","0104","三民里"
"63","000","00","001","0127","中崙里"
"63","000","00","001","0126","中正里"
"63","000","00","001","0115","中華里"
"63","000","00","001","0109","介壽里"
"63","000","00","001","0129","吉仁里"
"63","000","00","001","0122","吉祥里"
"63","000","00","001","0119","安平里"
"63","000","00","001","0108","富泰里"
"63","000","00","001","0106","富錦里"
"63","000","00","001","0133","復勢里"
"63","000","00","001","0132","復建里"
"63","000","00","001","0131","復源里"
"63","000","00","001","0125","復盛里"
"63","000","00","001","0118","慈祐里"
"63","000","00","001","0130","敦化里"
"63","000","00","001","0107","新東里"
"63","000","00","001","0105","新益里"
"63","000","00","001","0124","新聚里"
"63","000","00","001","0111","東光里"
"63","000","00","001","0114","東勢里"
"63","000","00","001","0113","東昌里"
"63","000","00","001","0103","東榮里"
"63","000","00","001","0135","松基里"
"63","000","00","001","0116","民有里"
"63","000","00","001","0117","民福里"
"63","000","00","001","0134","福成里"
"63","000","00","001","0110","精忠里"
"63","000","00","001","0128","美仁里"
"63","000","00","001","0121","自強里"
"63","000","00","001","0102","莊敬里"
"63","000","00","001","0120","鵬程里"
"63","000","00","001","0112","龍田里"
"63","000","00","002","0230","三張里"
"63","000","00","002","0231","三犁里"
"63","000","00","002","0224","中坡里"
"63","000","00","002","0204","中興里"
"63","000","00","002","0225","中行里"
"63","000","00","002","0213","五全里"
"63","000","00","002","0212","五常里"
"63","000","00","002","0232","六合里"
"63","000","00","002","0210","六藝里"
"63","000","00","002","0237","嘉興里"
"63","000","00","002","0217","四維里"
"63","000","00","002","0216","四育里"
"63","000","00","002","0220","國業里"
"63","000","00","002","0227","大仁里"
"63","000","00","002","0226","大道里"
"63","000","00","002","0209","安康里"
"63","000","00","002","0219","富台里"
"63","000","00","002","0208","廣居里"
"63","000","00","002","0229","惠安里"
"63","000","00","002","0207","敦厚里"
"63","000","00","002","0205","新仁里"
"63","000","00","002","0235","景勤里"
"63","000","00","002","0228","景新里"
"63","000","00","002","0234","景聯里"
"63","000","00","002","0223","松光里"
"63","000","00","002","0222","松友里"
"63","000","00","002","0221","松隆里"
"63","000","00","002","0202","正和里"
"63","000","00","002","0214","永吉里"
"63","000","00","002","0218","永春里"
"63","000","00","002","0233","泰和里"
"63","000","00","002","0203","興隆里"
"63","000","00","002","0206","興雅里"
"63","000","00","002","0201","西村里"
"63","000","00","002","0215","長春里"
"63","000","00","002","0211","雅祥里"
"63","000","00","002","0236","雙和里"
"63","000","00","002","0241","黎安里"
"63","000","00","002","0239","黎平里"
"63","000","00","002","0240","黎忠里"
"63","000","00","002","0238","黎順里"
"63","000","00","003","0305","仁愛里"
"63","000","00","003","0302","仁慈里"
"63","000","00","003","0329","住安里"
"63","000","00","003","0356","光信里"
"63","000","00","003","0319","光明里"
"63","000","00","003","0310","光武里"
"63","000","00","003","0335","全安里"
"63","000","00","003","0314","古莊里"
"63","000","00","003","0313","古風里"
"63","000","00","003","0303","和安里"
"63","000","00","003","0343","大學里"
"63","000","00","003","0357","學府里"
"63","000","00","003","0350","建倫里"
"63","000","00","003","0349","建安里"
"63","000","00","003","0301","德安里"
"63","000","00","003","0351","敦安里"
"63","000","00","003","0353","敦煌里"
"63","000","00","003","0323","新龍里"
"63","000","00","003","0308","昌隆里"
"63","000","00","003","0352","正聲里"
"63","000","00","003","0304","民炤里"
"63","000","00","003","0307","民輝里"
"63","000","00","003","0318","永康里"
"63","000","00","003","0334","法治里"
"63","000","00","003","0317","福住里"
"63","000","00","003","0337","群英里"
"63","000","00","003","0336","群賢里"
"63","000","00","003","0330","義安里"
"63","000","00","003","0306","義村里"
"63","000","00","003","0339","臥龍里"
"63","000","00","003","0333","臨江里"
"63","000","00","003","0344","芳和里"
"63","000","00","003","0354","華聲里"
"63","000","00","003","0338","虎嘯里"
"63","000","00","003","0309","誠安里"
"63","000","00","003","0355","車層里"
"63","000","00","003","0331","通化里"
"63","000","00","003","0332","通安里"
"63","000","00","003","0316","錦安里"
"63","000","00","003","0320","錦泰里"
"63","000","00","003","0321","錦華里"
"63","000","00","003","0346","黎元里"
"63","000","00","003","0348","黎和里"
"63","000","00","003","0347","黎孝里"
"63","000","00","003","0322","龍圖里"
"63","000","00","003","0311","龍坡里"
"63","000","00","003","0315","龍安里"
"63","000","00","003","0312","龍泉里"
"63","000","00","003","0340","龍淵里"
"63","000","00","003","0328","龍生里"
"63","000","00","003","0341","龍門里"
"63","000","00","003","0326","龍陣里"
"63","000","00","003","0327","龍雲里"
"63","000","00","004","0427","下埤里"
"63","000","00","004","0431","中原里"
"63","000","00","004","0430","中吉里"
"63","000","00","004","0433","中央里"
"63","000","00","004","0406","中山里"
"63","000","00","004","0423","中庄里"
"63","000","00","004","0413","劍潭里"
"63","000","00","004","0439","力行里"
"63","000","00","004","0442","北安里"
"63","000","00","004","0412","圓山里"
"63","000","00","004","0437","埤頭里"
"63","000","00","004","0417","大佳里"
"63","000","00","004","0414","大直里"
"63","000","00","004","0405","康樂里"
"63","000","00","004","0440","復華里"
"63","000","00","004","0410","恆安里"
"63","000","00","004","0415","成功里"
"63","000","00","004","0418","新喜里"
"63","000","00","004","0419","新庄里"
"63","000","00","004","0422","新生里"
"63","000","00","004","0420","新福里"
"63","000","00","004","0411","晴光里"
"63","000","00","004","0436","朱園里"
"63","000","00","004","0438","朱崙里"
"63","000","00","004","0434","朱馥里"
"63","000","00","004","0421","松江里"
"63","000","00","004","0401","正守里"
"63","000","00","004","0403","正得里"
"63","000","00","004","0402","正義里"
"63","000","00","004","0404","民安里"
"63","000","00","004","0416","永安里"
"63","000","00","004","0428","江寧里"
"63","000","00","004","0429","江山里"
"63","000","00","004","0407","聚盛里"
"63","000","00","004","0409","聚葉里"
"63","000","00","004","0432","興亞里"
"63","000","00","004","0425","行仁里"
"63","000","00","004","0426","行孝里"
"63","000","00","004","0424","行政里"
"63","000","00","004","0441","金泰里"
"63","000","00","004","0408","集英里"
"63","000","00","004","0435","龍洲里"
"63","000","00","005","0531","三愛里"
"63","000","00","005","0523","光復里"
"63","000","00","005","0519","南福里"
"63","000","00","005","0517","南門里"
"63","000","00","005","0502","富水里"
"63","000","00","005","0527","幸市里"
"63","000","00","005","0526","幸福里"
"63","000","00","005","0515","廈安里"
"63","000","00","005","0522","建國里"
"63","000","00","005","0514","忠勤里"
"63","000","00","005","0516","愛國里"
"63","000","00","005","0529","文北里"
"63","000","00","005","0503","文盛里"
"63","000","00","005","0530","文祥里"
"63","000","00","005","0521","新營里"
"63","000","00","005","0528","東門里"
"63","000","00","005","0508","板溪里"
"63","000","00","005","0504","林興里"
"63","000","00","005","0525","梅花里"
"63","000","00","005","0501","水源里"
"63","000","00","005","0511","永功里"
"63","000","00","005","0512","永昌里"
"63","000","00","005","0505","河堤里"
"63","000","00","005","0507","網溪里"
"63","000","00","005","0509","螢圃里"
"63","000","00","005","0510","螢雪里"
"63","000","00","005","0506","頂東里"
"63","000","00","005","0524","黎明里"
"63","000","00","005","0518","龍光里"
"63","000","00","005","0520","龍福里"
"63","000","00","005","0513","龍興里"
"63","000","00","006","0626","保安里"
"63","000","00","006","0608","光能里"
"63","000","00","006","0612","南芳里"
"63","000","00","006","0618","國慶里"
"63","000","00","006","0617","國順里"
"63","000","00","006","0609","大有里"
"63","000","00","006","0610","延平里"
"63","000","00","006","0603","建功里"
"63","000","00","006","0602","建明里"
"63","000","00","006","0604","建泰里"
"63","000","00","006","0619","揚雅里"
"63","000","00","006","0620","斯文里"
"63","000","00","006","0607","星明里"
"63","000","00","006","0614","景星里"
"63","000","00","006","0606","朝陽里"
"63","000","00","006","0613","民權里"
"63","000","00","006","0605","永樂里"
"63","000","00","006","0601","玉泉里"
"63","000","00","006","0624","老師里"
"63","000","00","006","0622","至聖里"
"63","000","00","006","0616","蓬萊里"
"63","000","00","006","0621","鄰江里"
"63","000","00","006","0625","重慶里"
"63","000","00","006","0615","隆和里"
"63","000","00","006","0611","雙連里"
"63","000","00","007","0709","仁德里"
"63","000","00","007","0727","保德里"
"63","000","00","007","0726","全德里"
"63","000","00","007","0735","凌霄里"
"63","000","00","007","0716","和平里"
"63","000","00","007","0724","和德里"
"63","000","00","007","0730","壽德里"
"63","000","00","007","0723","孝德里"
"63","000","00","007","0707","富民里"
"63","000","00","007","0710","富福里"
"63","000","00","007","0722","忠德里"
"63","000","00","007","0734","忠貞里"
"63","000","00","007","0714","新和里"
"63","000","00","007","0721","新安里"
"63","000","00","007","0713","新忠里"
"63","000","00","007","0704","新起里"
"63","000","00","007","0720","日善里"
"63","000","00","007","0733","日祥里"
"63","000","00","007","0719","柳鄉里"
"63","000","00","007","0729","榮德里"
"63","000","00","007","0701","福星里"
"63","000","00","007","0708","福音里"
"63","000","00","007","0715","糖廍里"
"63","000","00","007","0717","綠堤里"
"63","000","00","007","0731","興德里"
"63","000","00","007","0705","菜園里"
"63","000","00","007","0732","華中里"
"63","000","00","007","0718","華江里"
"63","000","00","007","0702","萬壽里"
"63","000","00","007","0703","西門里"
"63","000","00","007","0728","銘德里"
"63","000","00","007","0725","錦德里"
"63","000","00","007","0712","雙園里"
"63","000","00","007","0706","青山里"
"63","000","00","007","0711","頂碩里"
"63","000","00","007","0736","騰雲里"
"63","000","00","008","0834","博嘉里"
"63","000","00","008","0838","忠順里"
"63","000","00","008","0836","指南里"
"63","000","00","008","0840","政大里"
"63","000","00","008","0825","明義里"
"63","000","00","008","0826","明興里"
"63","000","00","008","0805","景仁里"
"63","000","00","008","0804","景慶里"
"63","000","00","008","0802","景東里"
"63","000","00","008","0803","景美里"
"63","000","00","008","0806","景華里"
"63","000","00","008","0801","景行里"
"63","000","00","008","0828","木新里"
"63","000","00","008","0827","木柵里"
"63","000","00","008","0841","樟文里"
"63","000","00","008","0831","樟新里"
"63","000","00","008","0830","樟林里"
"63","000","00","008","0843","樟樹里"
"63","000","00","008","0832","樟腳里"
"63","000","00","008","0837","老泉里"
"63","000","00","008","0814","興光里"
"63","000","00","008","0818","興安里"
"63","000","00","008","0815","興家里"
"63","000","00","008","0816","興得里"
"63","000","00","008","0820","興旺里"
"63","000","00","008","0822","興昌里"
"63","000","00","008","0817","興業里"
"63","000","00","008","0821","興泰里"
"63","000","00","008","0819","興福里"
"63","000","00","008","0813","興豐里"
"63","000","00","008","0842","興邦里"
"63","000","00","008","0824","華興里"
"63","000","00","008","0811","萬和里"
"63","000","00","008","0810","萬年里"
"63","000","00","008","0807","萬有里"
"63","000","00","008","0812","萬盛里"
"63","000","00","008","0808","萬祥里"
"63","000","00","008","0839","萬美里"
"63","000","00","008","0835","萬興里"
"63","000","00","008","0833","萬芳里"
"63","000","00","008","0809","萬隆里"
"63","000","00","008","0823","試院里"
"63","000","00","008","0829","順興里"
"63","000","00","009","0904","三重里"
"63","000","00","009","0902","中南里"
"63","000","00","009","0917","中研里"
"63","000","00","009","0918","九如里"
"63","000","00","009","0919","仁福里"
"63","000","00","009","0901","南港里"
"63","000","00","009","0910","合成里"
"63","000","00","009","0911","成福里"
"63","000","00","009","0906","新光里"
"63","000","00","009","0903","新富里"
"63","000","00","009","0905","東新里"
"63","000","00","009","0907","東明里"
"63","000","00","009","0909","玉成里"
"63","000","00","009","0914","百福里"
"63","000","00","009","0915","聯成里"
"63","000","00","009","0916","舊莊里"
"63","000","00","009","0912","萬福里"
"63","000","00","009","0908","西新里"
"63","000","00","009","0920","重陽里"
"63","000","00","009","0913","鴻福里"
"63","000","00","010","1022","五分里"
"63","000","00","010","1009","內湖里"
"63","000","00","010","1025","內溝里"
"63","000","00","010","1040","南湖里"
"63","000","00","010","1012","大湖里"
"63","000","00","010","1033","安泰里"
"63","000","00","010","1031","安湖里"
"63","000","00","010","1039","寶湖里"
"63","000","00","010","1035","康寧里"
"63","000","00","010","1036","明湖里"
"63","000","00","010","1023","東湖里"
"63","000","00","010","1024","樂康里"
"63","000","00","010","1017","清白里"
"63","000","00","010","1005","港墘里"
"63","000","00","010","1007","港富里"
"63","000","00","010","1008","港華里"
"63","000","00","010","1006","港都里"
"63","000","00","010","1030","湖元里"
"63","000","00","010","1010","湖濱里"
"63","000","00","010","1029","湖興里"
"63","000","00","010","1021","瑞光里"
"63","000","00","010","1020","瑞陽里"
"63","000","00","010","1028","石潭里"
"63","000","00","010","1015","碧山里"
"63","000","00","010","1032","秀湖里"
"63","000","00","010","1011","紫星里"
"63","000","00","010","1019","紫陽里"
"63","000","00","010","1016","紫雲里"
"63","000","00","010","1018","葫洲里"
"63","000","00","010","1037","蘆洲里"
"63","000","00","010","1027","行善里"
"63","000","00","010","1003","西安里"
"63","000","00","010","1002","西康里"
"63","000","00","010","1001","西湖里"
"63","000","00","010","1026","週美里"
"63","000","00","010","1034","金湖里"
"63","000","00","010","1014","金瑞里"
"63","000","00","010","1013","金龍里"
"63","000","00","010","1038","麗山里"
"63","000","00","011","1133","三玉里"
"63","000","00","011","1101","仁勇里"
"63","000","00","011","1144","公館里"
"63","000","00","011","1110","前港里"
"63","000","00","011","1126","名山里"
"63","000","00","011","1139","天和里"
"63","000","00","011","1138","天壽里"
